,"Q_name","button_pressed","choice_idxs","chosen_pos","chosen_state","chosen_state_f_1_outcome","chosen_state_f_2_outcome","f_1_reward","f_2_reward","incor_questions","internal_node_id","responses","reward_received","rt","s_1_f_1_outcome","s_1_f_1_prob","s_1_f_2_outcome","s_1_f_2_prob","s_2_f_1_outcome","s_2_f_1_prob","s_2_f_2_outcome","s_2_f_2_prob","safe_first","stimulus","subjectID","success","time_elapsed","trial_index","trial_num","trial_type","view_history"
156,,,,1,1,1,0,0,-1,,"0.0-158.0",,0,603,1,0.282759714,0,0.670973046,0,0.772579312,1,0.706898462,"FALSE",,"5f08651966529405cbafbcf6",,2555447,156,,"evan-feature22",
157,,,,1,1,1,1,0,-1,,"0.0-159.0",,-1,612,1,0.311304958,1,0.664496179,0,0.770911936,1,0.662452385,"FALSE",,"5f08651966529405cbafbcf6",,2565842,157,,"evan-feature22",
158,,,,1,1,0,1,1,0,,"0.0-160.0",,0,516,0,0.231028401,1,0.665682142,0,0.8,1,0.723915728,"FALSE",,"5f08651966529405cbafbcf6",,2576127,158,,"evan-feature22",
159,,,,1,1,0,0,0,-1,,"0.0-161.0",,0,260,0,0.284822916,0,0.677059392,1,0.777978516,1,0.773090789,"FALSE",,"5f08651966529405cbafbcf6",,2586162,159,,"evan-feature22",
160,,,,1,1,0,0,1,0,,"0.0-162.0",,0,322,0,0.281805339,0,0.709430661,1,0.734681215,0,0.791611711,"FALSE",,"5f08651966529405cbafbcf6",,2596259,160,,"evan-feature22",
161,,,,2,2,1,1,0,-1,,"0.0-163.0",,-1,21,0,0.271779094,1,0.725329391,1,0.667430043,1,0.746594107,"FALSE",,"5f08651966529405cbafbcf6",,2606063,161,,"evan-feature22",
162,,,,2,2,0,1,1,0,,"0.0-164.0",,0,374,0,0.300513275,1,0.781288774,0,0.762000842,1,0.681217126,"FALSE",,"5f08651966529405cbafbcf6",,2616215,162,,"evan-feature22",
163,,,,2,2,0,1,1,0,,"0.0-165.0",,0,267,0,0.285291337,0,0.792315016,0,0.792446219,1,0.676388503,"FALSE",,"5f08651966529405cbafbcf6",,2626263,163,,"evan-feature22",
164,,,,2,2,1,1,1,0,,"0.0-166.0",,1,841,0,0.318404507,1,0.798621938,1,0.8,1,0.586973186,"FALSE",,"5f08651966529405cbafbcf6",,2636885,164,,"evan-feature22",
165,,,,2,2,1,1,0,-1,,"0.0-167.0",,-1,356,0,0.318395874,1,0.8,1,0.8,1,0.591939169,"FALSE",,"5f08651966529405cbafbcf6",,2647018,165,,"evan-feature22",
166,,,,2,2,1,0,0,-1,,"0.0-168.0",,0,819,0,0.318235741,1,0.8,1,0.776403022,0,0.537290213,"FALSE",,"5f08651966529405cbafbcf6",,2657619,166,,"evan-feature22",
167,,,,2,2,1,0,0,-1,,"0.0-169.0",,0,786,0,0.264600799,1,0.8,1,0.8,0,0.555094982,"FALSE",,"5f08651966529405cbafbcf6",,2668193,167,,"evan-feature22",
168,,,,2,2,1,0,1,0,,"0.0-170.0",,1,383,0,0.2,1,0.8,1,0.748932513,0,0.556644326,"FALSE",,"5f08651966529405cbafbcf6",,2678357,168,,"evan-feature22",
169,,,,2,2,1,1,0,-1,,"0.0-171.0",,-1,878,0,0.2,0,0.759658482,1,0.709749046,1,0.523498068,"FALSE",,"5f08651966529405cbafbcf6",,2689020,169,,"evan-feature22",
170,,,,2,2,1,1,1,0,,"0.0-172.0",,1,749,0,0.22718354,1,0.779429488,1,0.689430329,1,0.444999056,"FALSE",,"5f08651966529405cbafbcf6",,2699550,170,,"evan-feature22",
171,,,,1,1,0,0,0,-1,,"0.0-173.0",,0,701,0,0.249891553,0,0.790984417,1,0.724563167,0,0.401944281,"FALSE",,"5f08651966529405cbafbcf6",,2710030,171,,"evan-feature22",
172,,,,2,2,1,1,1,0,,"0.0-174.0",,1,275,0,0.265281474,1,0.8,1,0.748463215,1,0.314270227,"FALSE",,"5f08651966529405cbafbcf6",,2720088,172,,"evan-feature22",
173,,,,2,2,1,1,1,0,,"0.0-175.0",,1,368,0,0.262909345,1,0.776997346,1,0.727316387,1,0.296676442,"FALSE",,"5f08651966529405cbafbcf6",,2730239,173,,"evan-feature22",
174,,,,2,2,1,0,1,0,,"0.0-176.0",,1,472,0,0.276612486,1,0.768502158,1,0.719051618,0,0.287033897,"FALSE",,"5f08651966529405cbafbcf6",,2740489,174,,"evan-feature22",
175,,,,2,2,1,0,0,-1,,"0.0-177.0",,0,224,0,0.312468593,1,0.8,1,0.669738485,0,0.254799584,"FALSE",,"5f08651966529405cbafbcf6",,2750488,175,,"evan-feature22",
176,,,,2,2,1,0,1,0,,"0.0-178.0",,1,310,0,0.327451556,0,0.8,1,0.709398745,0,0.201453599,"FALSE",,"5f08651966529405cbafbcf6",,2760573,176,,"evan-feature22",
0,,,,,,,,,,,"0.0-0.0",,,,,,,,,,,,"FALSE",,"5f22bcd1a4bddc0322f5eef8","TRUE",5070,0,,"fullscreen",
1,,0,,,,,,,,,"0.0-1.0",,,2721,,,,,,,,,"FALSE","Welcome to the task. Before starting the main task, we would like you to answer a few questionnaires.  Please try to answer as accurately as you can.","5f22bcd1a4bddc0322f5eef8",,7794,1,,"html-button-response",
2,"anx_aro",,,,,,,,,,"0.0-2.0","{""Q0"":0,""Q1"":0,""Q2"":0,""Q3"":0,""Q4"":0,""Q5"":3,""Q6"":0,""Q7"":0,""Q8"":1,""Q9"":0}",,40769,,,,,,,,,"FALSE",,"5f22bcd1a4bddc0322f5eef8",,48567,2,"Q","survey-likert",
3,"worry",,,,,,,,,,"0.0-3.0","{""Q0"":1,""Q1"":1,""Q2"":3,""Q3"":1,""Q4"":1,""Q5"":1,""Q6"":1,""Q7"":3,""Q8"":4,""Q9"":1,""Q10"":4,""Q11"":0,""Q12"":2,""Q13"":0,""Q14"":1,""Q15"":3}",,116555,,,,,,,,,"FALSE",,"5f22bcd1a4bddc0322f5eef8",,165126,3,"Q","survey-likert",
4,,,,,,,,,,,"0.0-4.0",,,133892,,,,,,,,,"FALSE",,"5f22bcd1a4bddc0322f5eef8",,299020,4,,"instructions","[{""page_index"":0,""viewing_time"":3009},{""page_index"":1,""viewing_time"":118162},{""page_index"":2,""viewing_time"":12719}]"
5,,,,2,2,0,1,1,-1,,"0.0-5.0",,-1,456.395,1,0.6,1,0.4,0,0.3,1,0.7,"FALSE",,"5f22bcd1a4bddc0322f5eef8",,305762,5,,"evan-feature22",
6,,,,2,2,0,1,1,-1,,"0.0-6.0",,-1,596.795,1,0.6,0,0.4,0,0.3,1,0.7,"FALSE",,"5f22bcd1a4bddc0322f5eef8",,312626,6,,"evan-feature22",
7,,,,2,2,0,1,1,-1,,"0.0-7.0",,-1,427.785,1,0.6,0,0.4,0,0.3,1,0.7,"FALSE",,"5f22bcd1a4bddc0322f5eef8",,319327,7,,"evan-feature22",
8,,,,2,2,1,1,1,-1,,"0.0-8.0",,0,904.56,1,0.6,0,0.4,1,0.3,1,0.7,"FALSE",,"5f22bcd1a4bddc0322f5eef8",,326507,8,,"evan-feature22",
9,,,,2,2,0,0,1,-1,,"0.0-9.0",,0,997.555,1,0.6,0,0.4,0,0.3,0,0.7,"FALSE",,"5f22bcd1a4bddc0322f5eef8",,333774,9,,"evan-feature22",
10,,,,2,2,1,1,1,-1,,"0.0-10.0",,0,549.705,1,0.6,1,0.4,1,0.3,1,0.7,"FALSE",,"5f22bcd1a4bddc0322f5eef8",,340595,10,,"evan-feature22",
11,,,,2,2,1,1,1,-1,,"0.0-11.0",,0,442.835,1,0.6,0,0.4,1,0.3,1,0.7,"FALSE",,"5f22bcd1a4bddc0322f5eef8",,347306,11,,"evan-feature22",
12,,,,2,2,0,1,1,-1,,"0.0-12.0",,-1,1930.34,0,0.6,0,0.4,0,0.3,1,0.7,"FALSE",,"5f22bcd1a4bddc0322f5eef8",,355510,12,,"evan-feature22",
13,,,,2,2,1,1,1,-1,,"0.0-13.0",,0,2364.08,1,0.6,1,0.4,1,0.3,1,0.7,"FALSE",,"5f22bcd1a4bddc0322f5eef8",,364146,13,,"evan-feature22",
14,,,,2,2,0,0,1,-1,,"0.0-14.0",,0,1348.295,1,0.6,1,0.4,0,0.3,0,0.7,"FALSE",,"5f22bcd1a4bddc0322f5eef8",,371757,14,,"evan-feature22",
15,,,,,,,,,,,"0.0-15.0",,,54510,,,,,,,,,"FALSE",,"5f22bcd1a4bddc0322f5eef8",,426268,15,,"instructions","[{""page_index"":0,""viewing_time"":11805},{""page_index"":1,""viewing_time"":31220},{""page_index"":2,""viewing_time"":7029},{""page_index"":3,""viewing_time"":4456}]"
16,,,,2,2,1,1,1,0,,"0.0-16.0",,1,1252.91,1,0.6,0,0.3,1,0.3,1,0.5,"FALSE",,"5f22bcd1a4bddc0322f5eef8",,437309,16,,"evan-feature22",
17,,,,1,1,0,1,0,-1,,"0.0-17.0",,-1,3396.9,0,0.6,1,0.3,0,0.3,0,0.5,"FALSE",,"5f22bcd1a4bddc0322f5eef8",,450490,17,,"evan-feature22",
18,,,,2,2,0,0,0,-1,,"0.0-18.0",,0,2056.505,0,0.6,0,0.3,0,0.3,0,0.5,"FALSE",,"5f22bcd1a4bddc0322f5eef8",,462323,18,,"evan-feature22",
19,,,,2,2,0,0,1,0,,"0.0-19.0",,0,1701.345,1,0.6,0,0.3,0,0.3,0,0.5,"FALSE",,"5f22bcd1a4bddc0322f5eef8",,473804,19,,"evan-feature22",
20,,,,2,2,0,0,1,0,,"0.0-20.0",,0,2291.605,0,0.6,0,0.3,0,0.3,0,0.5,"FALSE",,"5f22bcd1a4bddc0322f5eef8",,485882,20,,"evan-feature22",
21,,,,,,,,,,,"0.0-21.0",,,8394,,,,,,,,,"FALSE",,"5f22bcd1a4bddc0322f5eef8",,494277,21,,"instructions","[{""page_index"":0,""viewing_time"":8394}]"
22,,,"[1, 0, 0, 0]",,,,,,,"['<br> </br', '<br>What determines your bonus?</br>']","0.0-22.0","{""Q0"":""2"",""Q1"":""The total number of minerals gained over the course of the entire task."",""Q2"":""Yes."",""Q3"":""The number of minerals that the gold alien will provide (if positive) or take away (if negative)""}",,33218,,,,,,,,,"FALSE",,"5f22bcd1a4bddc0322f5eef8",,527506,22,,"evan-quiz",
23,,0,,,,,,,,,"0.0-23.0-0.0",,,3947,,,,,,,,,"FALSE","The following questions were answered incorrectly: <br> </br,<br>What determines your bonus?</br>","5f22bcd1a4bddc0322f5eef8",,531457,23,,"html-button-response",
24,,,,,,,,,,,"0.0-24.0-0.0",,,18372,,,,,,,,,"FALSE",,"5f22bcd1a4bddc0322f5eef8",,549831,24,,"instructions","[{""page_index"":0,""viewing_time"":3483},{""page_index"":1,""viewing_time"":1985},{""page_index"":0,""viewing_time"":846},{""page_index"":1,""viewing_time"":10990},{""page_index"":2,""viewing_time"":1068}]"
25,,,,,,,,,,,"0.0-24.0-1.0",,,2149,,,,,,,,,"FALSE",,"5f22bcd1a4bddc0322f5eef8",,551980,25,,"instructions","[{""page_index"":0,""viewing_time"":192},{""page_index"":1,""viewing_time"":715},{""page_index"":2,""viewing_time"":589},{""page_index"":3,""viewing_time"":653}]"
26,,,,,,,,,,,"0.0-24.0-2.0",,,1857,,,,,,,,,"FALSE",,"5f22bcd1a4bddc0322f5eef8",,553838,26,,"instructions","[{""page_index"":0,""viewing_time"":1857}]"
27,,,"[1, 1, 0, 0]",,,,,,,,"0.0-24.0-3.0","{""Q0"":""2"",""Q1"":""The number of minerals gained minus the number of minerals lost on 5 randomly selected decisions."",""Q2"":""Yes."",""Q3"":""The number of minerals that the gold alien will provide (if positive) or take away (if negative)""}",,12098,,,,,,,,,"FALSE",,"5f22bcd1a4bddc0322f5eef8",,565944,27,,"evan-quiz",
28,,0,,,,,,,,,"0.0-25.0",,,53072,,,,,,,,,"FALSE","You passed the quiz! Great work. The task will take about 30 minutes. Press the button to begin.","5f22bcd1a4bddc0322f5eef8",,619020,28,,"html-button-response",
29,,,,2,2,1,1,0,-1,,"0.0-26.0",,-1,1683.44,0,0.6,1,0.4,1,0.4,1,0.6,"FALSE",,"5f22bcd1a4bddc0322f5eef8",,630486,29,,"evan-feature22",
30,,,,1,1,1,0,0,-1,,"0.0-27.0",,0,2449.69,1,0.625928423,0,0.395903568,0,0.416361855,1,0.636279196,"FALSE",,"5f22bcd1a4bddc0322f5eef8",,642721,30,,"evan-feature22",
31,,,,1,1,0,1,0,-1,,"0.0-28.0",,-1,2685.315,0,0.632185889,1,0.379409997,1,0.510461374,1,0.636053735,"FALSE",,"5f22bcd1a4bddc0322f5eef8",,655184,31,,"evan-feature22",
32,,,,2,2,1,0,0,-1,,"0.0-29.0",,0,1332.335,0,0.650098956,1,0.437690015,1,0.513165207,0,0.594219782,"FALSE",,"5f22bcd1a4bddc0322f5eef8",,666301,32,,"evan-feature22",
33,,,,2,2,0,1,0,-1,,"0.0-30.0",,-1,3390.77,1,0.718427004,1,0.461759895,0,0.466591374,1,0.557006706,"FALSE",,"5f22bcd1a4bddc0322f5eef8",,679473,33,,"evan-feature22",
34,,,,1,1,1,0,0,-1,,"0.0-31.0",,0,1354.225,1,0.762929561,0,0.487475291,1,0.437729423,1,0.574463924,"FALSE",,"5f22bcd1a4bddc0322f5eef8",,690603,34,,"evan-feature22",
35,,,,1,1,1,1,0,-1,,"0.0-32.0",,-1,2497.415,1,0.763717037,1,0.435099549,0,0.465087572,1,0.60565513,"FALSE",,"5f22bcd1a4bddc0322f5eef8",,702886,35,,"evan-feature22",
36,,,,2,2,0,0,1,0,,"0.0-33.0",,0,2113.125,1,0.77229152,0,0.364439775,0,0.401053115,0,0.658123444,"FALSE",,"5f22bcd1a4bddc0322f5eef8",,714775,36,,"evan-feature22",
37,,,,1,1,1,0,0,-1,,"0.0-34.0",,0,1972.58,1,0.744772498,0,0.353486627,1,0.357677552,1,0.650421367,"FALSE",,"5f22bcd1a4bddc0322f5eef8",,726526,37,,"evan-feature22",
38,,,,1,1,0,0,0,-1,,"0.0-35.0",,0,1733.095,0,0.674079628,0,0.341841772,1,0.364878884,1,0.720326902,"FALSE",,"5f22bcd1a4bddc0322f5eef8",,738046,38,,"evan-feature22",
39,,,,2,2,0,1,1,0,,"0.0-36.0",,0,1375.305,1,0.661527729,0,0.347257661,0,0.301580406,1,0.757279221,"FALSE",,"5f22bcd1a4bddc0322f5eef8",,749264,39,,"evan-feature22",
40,,,,1,1,0,0,1,0,,"0.0-37.0",,0,2479.045,0,0.660815217,0,0.379489547,0,0.266362694,1,0.8,"FALSE",,"5f22bcd1a4bddc0322f5eef8",,761529,40,,"evan-feature22",
41,,,,"SLOW","SLOW",,,0,-1,,"0.0-38.0",,-3,,1,0.645840989,0,0.303961219,0,0.227276622,1,0.8,"FALSE",,"5f22bcd1a4bddc0322f5eef8",,767336,41,,"evan-feature22",
42,,,,1,1,0,1,0,-1,,"0.0-39.0",,-1,790.64,0,0.653475024,1,0.330387001,0,0.216413453,1,0.761410571,"FALSE",,"5f22bcd1a4bddc0322f5eef8",,777906,42,,"evan-feature22",
43,,,,2,2,0,1,0,-1,,"0.0-40.0",,-1,452.81,0,0.641284007,0,0.3333084,0,0.240310726,1,0.8,"FALSE",,"5f22bcd1a4bddc0322f5eef8",,788139,43,,"evan-feature22",
44,,,,1,1,1,0,0,-1,,"0.0-41.0",,0,1725.75,1,0.613358121,0,0.297219209,0,0.298906785,1,0.781296249,"FALSE",,"5f22bcd1a4bddc0322f5eef8",,799652,44,,"evan-feature22",
45,,,,2,2,0,1,1,0,,"0.0-42.0",,0,1844.77,1,0.560222979,0,0.260871998,0,0.246708996,1,0.792830946,"FALSE",,"5f22bcd1a4bddc0322f5eef8",,811288,45,,"evan-feature22",
46,,,,1,1,0,0,0,-1,,"0.0-43.0",,0,1307.855,0,0.536912134,0,0.250417104,0,0.2,1,0.765101149,"FALSE",,"5f22bcd1a4bddc0322f5eef8",,822368,46,,"evan-feature22",
47,,,,2,2,0,0,1,0,,"0.0-44.0",,0,640.135,1,0.49919695,0,0.2,0,0.2,0,0.773279061,"FALSE",,"5f22bcd1a4bddc0322f5eef8",,832792,47,,"evan-feature22",
48,,,,1,1,1,0,1,0,,"0.0-45.0",,1,2677.355,1,0.459627509,0,0.212216909,0,0.2,0,0.662061311,"FALSE",,"5f22bcd1a4bddc0322f5eef8",,845250,48,,"evan-feature22",
49,,,,2,2,1,1,0,-1,,"0.0-46.0",,-1,1326.91,0,0.417845724,0,0.22682277,1,0.2,1,0.709165356,"FALSE",,"5f22bcd1a4bddc0322f5eef8",,856366,49,,"evan-feature22",
50,,,,1,1,0,0,0,-1,,"0.0-47.0",,0,1030.83,0,0.494962775,0,0.2,0,0.2,1,0.716798403,"FALSE",,"5f22bcd1a4bddc0322f5eef8",,867182,50,,"evan-feature22",
51,,,,2,2,0,1,0,-1,,"0.0-48.0",,-1,435.58,1,0.545506958,0,0.235437513,0,0.2,1,0.645567591,"FALSE",,"5f22bcd1a4bddc0322f5eef8",,877403,51,,"evan-feature22",
52,,,,1,1,1,0,0,-1,,"0.0-49.0",,0,1258.065,1,0.588847237,0,0.274305745,1,0.2,1,0.647011113,"FALSE",,"5f22bcd1a4bddc0322f5eef8",,888431,52,,"evan-feature22",
53,,,,2,2,0,0,0,-1,,"0.0-50.0",,0,1136.15,0,0.541102968,0,0.22645371,0,0.236325635,0,0.667273806,"FALSE",,"5f22bcd1a4bddc0322f5eef8",,899358,53,,"evan-feature22",
54,,,,"SLOW","SLOW",,,1,0,,"0.0-51.0",,-3,,0,0.490387594,1,0.2,1,0.209906961,1,0.658487389,"FALSE",,"5f22bcd1a4bddc0322f5eef8",,905177,54,,"evan-feature22",
55,,,,"SLOW","SLOW",,,0,-1,,"0.0-52.0",,-3,,1,0.549336464,1,0.223311399,0,0.215427269,1,0.699424853,"FALSE",,"5f22bcd1a4bddc0322f5eef8",,910985,55,,"evan-feature22",
56,,,,"SLOW","SLOW",,,0,-1,,"0.0-53.0",,-3,,0,0.616387033,0,0.242050882,0,0.236831238,0,0.660702856,"FALSE",,"5f22bcd1a4bddc0322f5eef8",,916804,56,,"evan-feature22",
57,,,,1,1,0,0,0,-1,,"0.0-54.0",,0,3857.62,0,0.632533083,0,0.236756329,0,0.239558776,1,0.626572575,"FALSE",,"5f22bcd1a4bddc0322f5eef8",,930434,57,,"evan-feature22",
58,,,,1,1,1,0,0,-1,,"0.0-55.0",,0,1133.775,1,0.585128523,0,0.211085127,0,0.242964243,1,0.646247017,"FALSE",,"5f22bcd1a4bddc0322f5eef8",,941344,58,,"evan-feature22",
59,,,,2,2,1,1,0,-1,,"0.0-56.0",,-1,2614.475,0,0.631279052,0,0.208261881,1,0.2,1,0.598661374,"FALSE",,"5f22bcd1a4bddc0322f5eef8",,953740,59,,"evan-feature22",
60,,,,2,2,1,1,1,0,,"0.0-57.0",,1,1932.155,0,0.645601188,0,0.2,1,0.2,1,0.604309462,"FALSE",,"5f22bcd1a4bddc0322f5eef8",,965443,60,,"evan-feature22",
61,,,,"SLOW","SLOW",,,1,0,,"0.0-58.0",,-3,,0,0.618753278,1,0.2,0,0.2,0,0.59705541,"FALSE",,"5f22bcd1a4bddc0322f5eef8",,971256,61,,"evan-feature22",
62,,,,"SLOW","SLOW",,,1,0,,"0.0-59.0",,-3,,0,0.62382752,1,0.2,1,0.223636049,1,0.626809609,"FALSE",,"5f22bcd1a4bddc0322f5eef8",,977070,62,,"evan-feature22",
63,,,,2,2,0,0,0,-1,,"0.0-60.0",,0,1098.28,1,0.673200992,0,0.2,0,0.240142729,0,0.610360914,"FALSE",,"5f22bcd1a4bddc0322f5eef8",,987945,63,,"evan-feature22",
64,,,,1,1,1,1,1,0,,"0.0-61.0",,1,475.47,1,0.610898111,1,0.250157064,0,0.250884274,1,0.664171968,"FALSE",,"5f22bcd1a4bddc0322f5eef8",,998206,64,,"evan-feature22",
65,,,,1,1,0,0,1,0,,"0.0-62.0",,0,2714.23,0,0.598301898,0,0.248311053,1,0.296388488,1,0.63425056,"FALSE",,"5f22bcd1a4bddc0322f5eef8",,1010690,65,,"evan-feature22",
66,,,,1,1,0,1,0,-1,,"0.0-63.0",,-1,655.155,0,0.588894116,1,0.256357363,0,0.253003051,1,0.552032601,"FALSE",,"5f22bcd1a4bddc0322f5eef8",,1021131,66,,"evan-feature22",
67,,,,1,1,1,0,1,0,,"0.0-64.0",,1,2006.97,1,0.568426,0,0.236770987,0,0.303107977,0,0.515870586,"FALSE",,"5f22bcd1a4bddc0322f5eef8",,1032912,67,,"evan-feature22",
68,,,,2,2,1,1,1,0,,"0.0-65.0",,1,2497.445,0,0.579014883,0,0.221214946,1,0.302005511,1,0.544151758,"FALSE",,"5f22bcd1a4bddc0322f5eef8",,1045188,68,,"evan-feature22",
69,,,,1,1,1,0,0,-1,,"0.0-66.0",,0,1715.51,1,0.565697181,0,0.216910924,0,0.329714007,1,0.548125478,"FALSE",,"5f22bcd1a4bddc0322f5eef8",,1056683,69,,"evan-feature22",
70,,,,2,2,1,1,0,-1,,"0.0-67.0",,-1,1405.355,1,0.557218295,0,0.235275726,1,0.310280339,1,0.601635125,"FALSE",,"5f22bcd1a4bddc0322f5eef8",,1067869,70,,"evan-feature22",
71,,,,1,1,1,0,1,0,,"0.0-68.0",,1,1097.195,1,0.503661609,0,0.316001204,0,0.359065097,1,0.606103889,"FALSE",,"5f22bcd1a4bddc0322f5eef8",,1078737,71,,"evan-feature22",
72,,,,2,2,0,0,0,-1,,"0.0-69.0",,0,1490.04,0,0.52124269,0,0.247744411,0,0.336491959,0,0.569669564,"FALSE",,"5f22bcd1a4bddc0322f5eef8",,1090009,72,,"evan-feature22",
73,,,,1,1,0,0,1,0,,"0.0-70.0",,0,1045.29,0,0.476715291,0,0.252307362,1,0.361290845,1,0.696552654,"FALSE",,"5f22bcd1a4bddc0322f5eef8",,1100826,73,,"evan-feature22",
74,,,,2,2,1,0,0,-1,,"0.0-71.0",,0,677.295,0,0.522125232,0,0.263652623,1,0.416704449,0,0.757101488,"FALSE",,"5f22bcd1a4bddc0322f5eef8",,1111289,74,,"evan-feature22",
75,,,,1,1,1,0,1,0,,"0.0-72.0",,1,745.42,1,0.530909247,0,0.285803841,0,0.349236593,1,0.743130233,"FALSE",,"5f22bcd1a4bddc0322f5eef8",,1121806,75,,"evan-feature22",
76,,,,2,2,1,1,0,-1,,"0.0-73.0",,-1,3508.335,0,0.491973806,0,0.274503571,1,0.387175478,1,0.796399836,"FALSE",,"5f22bcd1a4bddc0322f5eef8",,1135092,76,,"evan-feature22",
77,,,,1,1,0,0,0,-1,,"0.0-74.0",,0,898.61,0,0.440335822,0,0.284677433,1,0.362895033,1,0.8,"FALSE",,"5f22bcd1a4bddc0322f5eef8",,1145777,77,,"evan-feature22",
78,,,,2,2,0,1,0,-1,,"0.0-75.0",,-1,1003.205,0,0.479074501,0,0.294004891,0,0.298101769,1,0.8,"FALSE",,"5f22bcd1a4bddc0322f5eef8",,1156566,78,,"evan-feature22",
79,,,,1,1,0,1,1,0,,"0.0-76.0",,0,1910.765,0,0.4932447,1,0.209806217,1,0.349105487,1,0.768530393,"FALSE",,"5f22bcd1a4bddc0322f5eef8",,1168259,79,,"evan-feature22",
80,,,,2,2,0,0,1,0,,"0.0-77.0",,0,544.515,0,0.478325964,0,0.232650109,0,0.397575193,0,0.759970785,"FALSE",,"5f22bcd1a4bddc0322f5eef8",,1178597,80,,"evan-feature22",
81,,,,1,1,1,0,1,0,,"0.0-78.0",,1,319.08,1,0.495116819,0,0.262830049,0,0.395442465,0,0.757900997,"FALSE",,"5f22bcd1a4bddc0322f5eef8",,1188702,81,,"evan-feature22",
82,,,,2,2,0,1,0,-1,,"0.0-79.0",,-1,3403.87,0,0.46826402,0,0.299520002,0,0.367897658,1,0.8,"FALSE",,"5f22bcd1a4bddc0322f5eef8",,1201879,82,,"evan-feature22",
83,,0,,,,,,,,,"0.0-80.0",,,3371,,,,,,,,,"FALSE","Great work. You are a third of the way through the task.","5f22bcd1a4bddc0322f5eef8",,1205250,83,,"html-button-response",
84,,,,1,1,1,0,0,-1,,"0.0-81.0",,0,183.88,1,0.429692185,0,0.290259512,0,0.38417303,0,0.8,"FALSE",,"5f22bcd1a4bddc0322f5eef8",,1215213,84,,"evan-feature22",
85,,,,2,2,0,1,0,-1,,"0.0-82.0",,-1,163.09,0,0.448544348,0,0.218902463,0,0.359121131,1,0.8,"FALSE",,"5f22bcd1a4bddc0322f5eef8",,1225146,85,,"evan-feature22",
86,,,,2,2,0,1,1,0,,"0.0-83.0",,0,689.57,0,0.404634243,1,0.2,0,0.331168384,1,0.8,"FALSE",,"5f22bcd1a4bddc0322f5eef8",,1235622,86,,"evan-feature22",
87,,,,1,1,1,0,0,-1,,"0.0-84.0",,0,316.825,1,0.460808469,0,0.226932935,1,0.426844185,1,0.779158574,"FALSE",,"5f22bcd1a4bddc0322f5eef8",,1245724,87,,"evan-feature22",
88,,,,2,2,1,1,0,-1,,"0.0-85.0",,-1,978.06,0,0.507328748,0,0.225628596,1,0.491272617,1,0.779171318,"FALSE",,"5f22bcd1a4bddc0322f5eef8",,1256483,88,,"evan-feature22",
89,,,,1,1,1,0,0,-1,,"0.0-86.0",,0,1579.35,1,0.475398868,0,0.210546691,1,0.548946291,1,0.8,"FALSE",,"5f22bcd1a4bddc0322f5eef8",,1267843,89,,"evan-feature22",
90,,,,2,2,0,1,1,0,,"0.0-87.0",,0,1288.685,0,0.577366958,0,0.210025267,0,0.517663827,1,0.667149461,"FALSE",,"5f22bcd1a4bddc0322f5eef8",,1278912,90,,"evan-feature22",
91,,,,1,1,1,1,0,-1,,"0.0-88.0",,-1,1867.555,1,0.59689526,1,0.2,1,0.457089543,1,0.695501237,"FALSE",,"5f22bcd1a4bddc0322f5eef8",,1290567,91,,"evan-feature22",
92,,,,"SLOW","SLOW",,,0,-1,,"0.0-89.0",,-3,,1,0.634631385,1,0.2,0,0.424596711,1,0.677506484,"FALSE",,"5f22bcd1a4bddc0322f5eef8",,1296382,92,,"evan-feature22",
93,,,,2,2,0,1,1,0,,"0.0-90.0",,0,1865.775,0,0.65654557,1,0.221934702,0,0.445639003,1,0.673381668,"FALSE",,"5f22bcd1a4bddc0322f5eef8",,1308037,93,,"evan-feature22",
94,,,,1,1,0,0,1,0,,"0.0-91.0",,0,967.835,0,0.681977797,0,0.242148743,1,0.493866451,0,0.662437964,"FALSE",,"5f22bcd1a4bddc0322f5eef8",,1318769,94,,"evan-feature22",
95,,,,2,2,1,1,1,0,,"0.0-92.0",,1,334.215,1,0.650328273,0,0.20706394,1,0.470045369,1,0.691556057,"FALSE",,"5f22bcd1a4bddc0322f5eef8",,1328895,95,,"evan-feature22",
96,,,,1,1,1,0,0,-1,,"0.0-93.0",,0,1188.875,1,0.652406904,0,0.2,1,0.46602527,0,0.718680015,"FALSE",,"5f22bcd1a4bddc0322f5eef8",,1339869,96,,"evan-feature22",
97,,,,2,2,0,1,0,-1,,"0.0-94.0",,-1,1786.6,1,0.618106018,1,0.21862797,0,0.494718723,1,0.771952271,"FALSE",,"5f22bcd1a4bddc0322f5eef8",,1351435,97,,"evan-feature22",
98,,,,1,1,0,0,0,-1,,"0.0-95.0",,0,1368.945,0,0.61569103,0,0.257594422,0,0.514741772,1,0.750874695,"FALSE",,"5f22bcd1a4bddc0322f5eef8",,1362597,98,,"evan-feature22",
99,,,,2,2,1,1,0,-1,,"0.0-96.0",,-1,1495.94,1,0.598889253,0,0.32643588,1,0.573899692,1,0.765464495,"FALSE",,"5f22bcd1a4bddc0322f5eef8",,1373868,99,,"evan-feature22",
100,,,,1,1,1,0,1,0,,"0.0-97.0",,1,1607.795,1,0.604148234,0,0.31179723,0,0.605084543,1,0.717556355,"FALSE",,"5f22bcd1a4bddc0322f5eef8",,1385256,100,,"evan-feature22",
